hour,tech,dispatch,zone,period
96,nse,0.0,sd,2021 week 6
97,nse,0.0,sd,2021 week 6
98,nse,0.0,sd,2021 week 6
99,nse,0.0,sd,2021 week 6
100,nse,0.0,sd,2021 week 6
101,nse,0.0,sd,2021 week 6
102,nse,0.0,sd,2021 week 6
103,nse,0.0,sd,2021 week 6
104,nse,0.0,sd,2021 week 6
105,nse,0.0,sd,2021 week 6
106,nse,0.0,sd,2021 week 6
107,nse,0.0,sd,2021 week 6
108,nse,0.0,sd,2021 week 6
109,nse,0.0,sd,2021 week 6
110,nse,0.0,sd,2021 week 6
111,nse,0.0,sd,2021 week 6
112,nse,0.0,sd,2021 week 6
113,nse,0.0,sd,2021 week 6
114,nse,0.0,sd,2021 week 6
115,nse,0.0,sd,2021 week 6
116,nse,0.0,sd,2021 week 6
117,nse,0.0,sd,2021 week 6
118,nse,0.0,sd,2021 week 6
119,nse,0.0,sd,2021 week 6
120,nse,0.0,sd,2021 week 6
121,nse,0.0,sd,2021 week 6
122,nse,0.0,sd,2021 week 6
123,nse,0.0,sd,2021 week 6
124,nse,0.0,sd,2021 week 6
125,nse,0.0,sd,2021 week 6
126,nse,0.0,sd,2021 week 6
127,nse,0.0,sd,2021 week 6
128,nse,0.0,sd,2021 week 6
129,nse,0.0,sd,2021 week 6
130,nse,0.0,sd,2021 week 6
131,nse,0.0,sd,2021 week 6
132,nse,0.0,sd,2021 week 6
133,nse,0.0,sd,2021 week 6
134,nse,0.0,sd,2021 week 6
135,nse,0.0,sd,2021 week 6
136,nse,0.0,sd,2021 week 6
137,nse,0.0,sd,2021 week 6
138,nse,0.0,sd,2021 week 6
139,nse,0.0,sd,2021 week 6
140,nse,0.0,sd,2021 week 6
141,nse,0.0,sd,2021 week 6
142,nse,0.0,sd,2021 week 6
143,nse,0.0,sd,2021 week 6
144,nse,0.0,sd,2021 week 6
145,nse,0.0,sd,2021 week 6
146,nse,0.0,sd,2021 week 6
147,nse,0.0,sd,2021 week 6
148,nse,0.0,sd,2021 week 6
149,nse,0.0,sd,2021 week 6
150,nse,0.0,sd,2021 week 6
151,nse,0.0,sd,2021 week 6
152,nse,0.0,sd,2021 week 6
153,nse,0.0,sd,2021 week 6
154,nse,0.0,sd,2021 week 6
155,nse,0.0,sd,2021 week 6
156,nse,0.0,sd,2021 week 6
157,nse,0.0,sd,2021 week 6
158,nse,0.0,sd,2021 week 6
159,nse,0.0,sd,2021 week 6
160,nse,0.0,sd,2021 week 6
161,nse,0.0,sd,2021 week 6
162,nse,0.0,sd,2021 week 6
163,nse,0.0,sd,2021 week 6
164,nse,0.0,sd,2021 week 6
165,nse,0.0,sd,2021 week 6
166,nse,0.0,sd,2021 week 6
167,nse,0.0,sd,2021 week 6
168,nse,0.0,sd,2021 week 6
1,demand,2868.196711313207,sd,2021 week 6
2,demand,2868.196711313207,sd,2021 week 6
3,demand,2868.196711313207,sd,2021 week 6
4,demand,2868.196711313207,sd,2021 week 6
5,demand,2868.196711313207,sd,2021 week 6
6,demand,2868.196711313207,sd,2021 week 6
7,demand,2868.196711313207,sd,2021 week 6
8,demand,2868.196711313207,sd,2021 week 6
9,demand,2868.196711313207,sd,2021 week 6
10,demand,2868.196711313207,sd,2021 week 6
11,demand,3131.8112411801685,sd,2021 week 6
12,demand,3131.8112411801685,sd,2021 week 6
13,demand,3131.8112411801685,sd,2021 week 6
14,demand,3131.8112411801685,sd,2021 week 6
15,demand,3131.8112411801685,sd,2021 week 6
16,demand,2868.196711313207,sd,2021 week 6
17,demand,3031.3646526444654,sd,2021 week 6
18,demand,3031.3646526444654,sd,2021 week 6
19,demand,3031.3646526444654,sd,2021 week 6
20,demand,3031.3646526444654,sd,2021 week 6
21,demand,3031.3646526444654,sd,2021 week 6
22,demand,2868.196711313207,sd,2021 week 6
23,demand,2868.196711313207,sd,2021 week 6
24,demand,2868.196711313207,sd,2021 week 6
25,demand,2874.9452047998825,sd,2021 week 6
26,demand,2874.9452047998825,sd,2021 week 6
27,demand,2874.9452047998825,sd,2021 week 6
28,demand,2874.9452047998825,sd,2021 week 6
29,demand,2874.9452047998825,sd,2021 week 6
30,demand,2874.9452047998825,sd,2021 week 6
31,demand,2874.9452047998825,sd,2021 week 6
32,demand,2874.9452047998825,sd,2021 week 6
33,demand,2874.9452047998825,sd,2021 week 6
34,demand,2874.9452047998825,sd,2021 week 6
35,demand,3128.6062645727498,sd,2021 week 6
36,demand,3128.6062645727498,sd,2021 week 6
37,demand,3128.6062645727498,sd,2021 week 6
38,demand,3128.6062645727498,sd,2021 week 6
39,demand,3128.6062645727498,sd,2021 week 6
40,demand,2874.9452047998825,sd,2021 week 6
41,demand,3031.830387466052,sd,2021 week 6
42,demand,3031.830387466052,sd,2021 week 6
43,demand,3031.830387466052,sd,2021 week 6
44,demand,3031.830387466052,sd,2021 week 6
45,demand,3031.830387466052,sd,2021 week 6
46,demand,2874.9452047998825,sd,2021 week 6
47,demand,2874.9452047998825,sd,2021 week 6
48,demand,2874.9452047998825,sd,2021 week 6
49,demand,2844.9322913140813,sd,2021 week 6
50,demand,2844.9322913140813,sd,2021 week 6
51,demand,2844.9322913140813,sd,2021 week 6
52,demand,2844.9322913140813,sd,2021 week 6
53,demand,2844.9322913140813,sd,2021 week 6
54,demand,2844.9322913140813,sd,2021 week 6
55,demand,2844.9322913140813,sd,2021 week 6
56,demand,2844.9322913140813,sd,2021 week 6
57,demand,2844.9322913140813,sd,2021 week 6
58,demand,2844.9322913140813,sd,2021 week 6
59,demand,3069.753296087361,sd,2021 week 6
60,demand,3069.753296087361,sd,2021 week 6
61,demand,3069.753296087361,sd,2021 week 6
62,demand,3069.753296087361,sd,2021 week 6
63,demand,3069.753296087361,sd,2021 week 6
64,demand,2844.9322913140813,sd,2021 week 6
65,demand,2983.6132569642514,sd,2021 week 6
66,demand,2983.6132569642514,sd,2021 week 6
67,demand,2983.6132569642514,sd,2021 week 6
68,demand,2983.6132569642514,sd,2021 week 6
69,demand,2983.6132569642514,sd,2021 week 6
70,demand,2844.9322913140813,sd,2021 week 6
71,demand,2844.9322913140813,sd,2021 week 6
72,demand,2844.9322913140813,sd,2021 week 6
73,demand,2798.6372479685215,sd,2021 week 6
74,demand,2798.6372479685215,sd,2021 week 6
75,demand,2798.6372479685215,sd,2021 week 6
76,demand,2798.6372479685215,sd,2021 week 6
77,demand,2798.6372479685215,sd,2021 week 6
78,demand,2798.6372479685215,sd,2021 week 6
79,demand,2798.6372479685215,sd,2021 week 6
80,demand,2798.6372479685215,sd,2021 week 6
81,demand,2798.6372479685215,sd,2021 week 6
82,demand,2798.6372479685215,sd,2021 week 6
83,demand,3005.5417456542914,sd,2021 week 6
84,demand,3005.5417456542914,sd,2021 week 6
85,demand,3005.5417456542914,sd,2021 week 6
86,demand,3005.5417456542914,sd,2021 week 6
87,demand,3005.5417456542914,sd,2021 week 6
88,demand,2798.6372479685215,sd,2021 week 6
89,demand,2926.009081042037,sd,2021 week 6
90,demand,2926.009081042037,sd,2021 week 6
91,demand,2926.009081042037,sd,2021 week 6
92,demand,2926.009081042037,sd,2021 week 6
93,demand,2926.009081042037,sd,2021 week 6
94,demand,2798.6372479685215,sd,2021 week 6
95,demand,2798.6372479685215,sd,2021 week 6
96,demand,2798.6372479685215,sd,2021 week 6
97,demand,2786.746423152079,sd,2021 week 6
98,demand,2786.746423152079,sd,2021 week 6
99,demand,2786.746423152079,sd,2021 week 6
100,demand,2786.746423152079,sd,2021 week 6
101,demand,2786.746423152079,sd,2021 week 6
102,demand,2786.746423152079,sd,2021 week 6
103,demand,2786.746423152079,sd,2021 week 6
104,demand,2786.746423152079,sd,2021 week 6
105,demand,2786.746423152079,sd,2021 week 6
106,demand,2786.746423152079,sd,2021 week 6
107,demand,3004.395606930452,sd,2021 week 6
108,demand,3004.395606930452,sd,2021 week 6
109,demand,3004.395606930452,sd,2021 week 6
110,demand,3004.395606930452,sd,2021 week 6
111,demand,3004.395606930452,sd,2021 week 6
112,demand,2786.746423152079,sd,2021 week 6
113,demand,2920.9004418322415,sd,2021 week 6
114,demand,2920.9004418322415,sd,2021 week 6
115,demand,2920.9004418322415,sd,2021 week 6
116,demand,2920.9004418322415,sd,2021 week 6
117,demand,2920.9004418322415,sd,2021 week 6
118,demand,2786.746423152079,sd,2021 week 6
119,demand,2786.746423152079,sd,2021 week 6
120,demand,2786.746423152079,sd,2021 week 6
121,demand,2799.275029492701,sd,2021 week 6
122,demand,2799.275029492701,sd,2021 week 6
123,demand,2799.275029492701,sd,2021 week 6
124,demand,2799.275029492701,sd,2021 week 6
125,demand,2799.275029492701,sd,2021 week 6
126,demand,2799.275029492701,sd,2021 week 6
127,demand,2799.275029492701,sd,2021 week 6
128,demand,2799.275029492701,sd,2021 week 6
129,demand,2799.275029492701,sd,2021 week 6
130,demand,2799.275029492701,sd,2021 week 6
131,demand,3028.6906069165098,sd,2021 week 6
132,demand,3028.6906069165098,sd,2021 week 6
133,demand,3028.6906069165098,sd,2021 week 6
134,demand,3028.6906069165098,sd,2021 week 6
135,demand,3028.6906069165098,sd,2021 week 6
136,demand,2799.275029492701,sd,2021 week 6
137,demand,2940.8561479453706,sd,2021 week 6
138,demand,2940.8561479453706,sd,2021 week 6
139,demand,2940.8561479453706,sd,2021 week 6
140,demand,2940.8561479453706,sd,2021 week 6
141,demand,2940.8561479453706,sd,2021 week 6
142,demand,2799.275029492701,sd,2021 week 6
143,demand,2799.275029492701,sd,2021 week 6
144,demand,2799.275029492701,sd,2021 week 6
145,demand,2800.4314111809917,sd,2021 week 6
146,demand,2800.4314111809917,sd,2021 week 6
147,demand,2800.4314111809917,sd,2021 week 6
148,demand,2800.4314111809917,sd,2021 week 6
149,demand,2800.4314111809917,sd,2021 week 6
150,demand,2800.4314111809917,sd,2021 week 6
151,demand,2800.4314111809917,sd,2021 week 6
152,demand,2800.4314111809917,sd,2021 week 6
153,demand,2800.4314111809917,sd,2021 week 6
154,demand,2800.4314111809917,sd,2021 week 6
155,demand,3028.243739966155,sd,2021 week 6
156,demand,3028.243739966155,sd,2021 week 6
157,demand,3028.243739966155,sd,2021 week 6
158,demand,3028.243739966155,sd,2021 week 6
159,demand,3028.243739966155,sd,2021 week 6
160,demand,2800.4314111809917,sd,2021 week 6
161,demand,2941.000539556956,sd,2021 week 6
162,demand,2941.000539556956,sd,2021 week 6
163,demand,2941.000539556956,sd,2021 week 6
164,demand,2941.000539556956,sd,2021 week 6
165,demand,2941.000539556956,sd,2021 week 6
166,demand,2800.4314111809917,sd,2021 week 6
167,demand,2800.4314111809917,sd,2021 week 6
168,demand,2800.4314111809917,sd,2021 week 6
1,net_export,-1e-10,jb,2021 week 6
2,net_export,-1e-10,jb,2021 week 6
3,net_export,-1e-10,jb,2021 week 6
4,net_export,-1e-10,jb,2021 week 6
5,net_export,-1e-10,jb,2021 week 6
6,net_export,-1e-10,jb,2021 week 6
7,net_export,-1e-10,jb,2021 week 6
8,net_export,-1e-10,jb,2021 week 6
9,net_export,-1e-10,jb,2021 week 6
10,net_export,-1e-10,jb,2021 week 6
11,net_export,-1e-10,jb,2021 week 6
12,net_export,-1e-10,jb,2021 week 6
13,net_export,-1e-10,jb,2021 week 6
14,net_export,-1e-10,jb,2021 week 6
15,net_export,-1e-10,jb,2021 week 6
16,net_export,-1e-10,jb,2021 week 6
17,net_export,-1e-10,jb,2021 week 6
18,net_export,-1e-10,jb,2021 week 6
19,net_export,-1e-10,jb,2021 week 6
20,net_export,-1e-10,jb,2021 week 6
21,net_export,-1e-10,jb,2021 week 6
22,net_export,-1e-10,jb,2021 week 6
23,net_export,-1e-10,jb,2021 week 6
24,net_export,-1e-10,jb,2021 week 6
25,net_export,-1e-10,jb,2021 week 6
26,net_export,-1e-10,jb,2021 week 6
27,net_export,-1e-10,jb,2021 week 6
28,net_export,-1e-10,jb,2021 week 6
29,net_export,-1e-10,jb,2021 week 6
30,net_export,-1e-10,jb,2021 week 6
31,net_export,-1e-10,jb,2021 week 6
32,net_export,-1e-10,jb,2021 week 6
33,net_export,-1e-10,jb,2021 week 6
34,net_export,-1e-10,jb,2021 week 6
35,net_export,-1e-10,jb,2021 week 6
36,net_export,-1e-10,jb,2021 week 6
37,net_export,-1e-10,jb,2021 week 6
38,net_export,-1e-10,jb,2021 week 6
39,net_export,-1e-10,jb,2021 week 6
40,net_export,-1e-10,jb,2021 week 6
41,net_export,-1e-10,jb,2021 week 6
42,net_export,-1e-10,jb,2021 week 6
43,net_export,-1e-10,jb,2021 week 6
44,net_export,-1e-10,jb,2021 week 6
45,net_export,-1e-10,jb,2021 week 6
46,net_export,-1e-10,jb,2021 week 6
47,net_export,-1e-10,jb,2021 week 6
48,net_export,-1e-10,jb,2021 week 6
49,net_export,-1e-10,jb,2021 week 6
50,net_export,-1e-10,jb,2021 week 6
51,net_export,-1e-10,jb,2021 week 6
52,net_export,-1e-10,jb,2021 week 6
53,net_export,-1e-10,jb,2021 week 6
54,net_export,-1e-10,jb,2021 week 6
55,net_export,-1e-10,jb,2021 week 6
56,net_export,-1e-10,jb,2021 week 6
57,net_export,-1e-10,jb,2021 week 6
58,net_export,-1e-10,jb,2021 week 6
59,net_export,-1e-10,jb,2021 week 6
60,net_export,-1e-10,jb,2021 week 6
61,net_export,-1e-10,jb,2021 week 6
62,net_export,-1e-10,jb,2021 week 6
63,net_export,-1e-10,jb,2021 week 6
64,net_export,-1e-10,jb,2021 week 6
65,net_export,-1e-10,jb,2021 week 6
66,net_export,-1e-10,jb,2021 week 6
67,net_export,-1e-10,jb,2021 week 6
68,net_export,-1e-10,jb,2021 week 6
69,net_export,-1e-10,jb,2021 week 6
70,net_export,-1e-10,jb,2021 week 6
71,net_export,-1e-10,jb,2021 week 6
72,net_export,-1e-10,jb,2021 week 6
73,net_export,-1e-10,jb,2021 week 6
74,net_export,-1e-10,jb,2021 week 6
75,net_export,-1e-10,jb,2021 week 6
76,net_export,-1e-10,jb,2021 week 6
77,net_export,-1e-10,jb,2021 week 6
78,net_export,-1e-10,jb,2021 week 6
79,net_export,-1e-10,jb,2021 week 6
80,net_export,-1e-10,jb,2021 week 6
81,net_export,-1e-10,jb,2021 week 6
82,net_export,-1e-10,jb,2021 week 6
83,net_export,-1e-10,jb,2021 week 6
84,net_export,-1e-10,jb,2021 week 6
85,net_export,-1e-10,jb,2021 week 6
86,net_export,-1e-10,jb,2021 week 6
87,net_export,-1e-10,jb,2021 week 6
88,net_export,-1e-10,jb,2021 week 6
89,net_export,-1e-10,jb,2021 week 6
90,net_export,-1e-10,jb,2021 week 6
91,net_export,-1e-10,jb,2021 week 6
92,net_export,-1e-10,jb,2021 week 6
93,net_export,-1e-10,jb,2021 week 6
94,net_export,-1e-10,jb,2021 week 6
95,net_export,-1e-10,jb,2021 week 6
96,net_export,-1e-10,jb,2021 week 6
97,net_export,-1e-10,jb,2021 week 6
98,net_export,-1e-10,jb,2021 week 6
99,net_export,-1e-10,jb,2021 week 6
100,net_export,-1e-10,jb,2021 week 6
101,net_export,-1e-10,jb,2021 week 6
102,net_export,-1e-10,jb,2021 week 6
103,net_export,-1e-10,jb,2021 week 6
104,net_export,-1e-10,jb,2021 week 6
105,net_export,-1e-10,jb,2021 week 6
106,net_export,-1e-10,jb,2021 week 6
107,net_export,-1e-10,jb,2021 week 6
108,net_export,-1e-10,jb,2021 week 6
109,net_export,-1e-10,jb,2021 week 6
110,net_export,-1e-10,jb,2021 week 6
111,net_export,-1e-10,jb,2021 week 6
112,net_export,-1e-10,jb,2021 week 6
113,net_export,-1e-10,jb,2021 week 6
114,net_export,-1e-10,jb,2021 week 6
115,net_export,-1e-10,jb,2021 week 6
116,net_export,-1e-10,jb,2021 week 6
117,net_export,-1e-10,jb,2021 week 6
118,net_export,-1e-10,jb,2021 week 6
119,net_export,-1e-10,jb,2021 week 6
120,net_export,-1e-10,jb,2021 week 6
121,net_export,-1e-10,jb,2021 week 6
122,net_export,-1e-10,jb,2021 week 6
123,net_export,-1e-10,jb,2021 week 6
124,net_export,-1e-10,jb,2021 week 6
125,net_export,-1e-10,jb,2021 week 6
126,net_export,-1e-10,jb,2021 week 6
127,net_export,-1e-10,jb,2021 week 6
128,net_export,-1e-10,jb,2021 week 6
129,net_export,-1e-10,jb,2021 week 6
130,net_export,-1e-10,jb,2021 week 6
131,net_export,-1e-10,jb,2021 week 6
132,net_export,-1e-10,jb,2021 week 6
133,net_export,-1e-10,jb,2021 week 6
134,net_export,-1e-10,jb,2021 week 6
135,net_export,-1e-10,jb,2021 week 6
136,net_export,-1e-10,jb,2021 week 6
137,net_export,-1e-10,jb,2021 week 6
138,net_export,-1e-10,jb,2021 week 6
139,net_export,-1e-10,jb,2021 week 6
140,net_export,-1e-10,jb,2021 week 6
141,net_export,-1e-10,jb,2021 week 6
142,net_export,-1e-10,jb,2021 week 6
143,net_export,-1e-10,jb,2021 week 6
144,net_export,-1e-10,jb,2021 week 6
145,net_export,-1e-10,jb,2021 week 6
146,net_export,-1e-10,jb,2021 week 6
147,net_export,-1e-10,jb,2021 week 6
148,net_export,-1e-10,jb,2021 week 6
149,net_export,-1e-10,jb,2021 week 6
150,net_export,-1e-10,jb,2021 week 6
151,net_export,-1e-10,jb,2021 week 6
152,net_export,-1e-10,jb,2021 week 6
153,net_export,-1e-10,jb,2021 week 6
154,net_export,-1e-10,jb,2021 week 6
155,net_export,-1e-10,jb,2021 week 6
156,net_export,-1e-10,jb,2021 week 6
157,net_export,-1e-10,jb,2021 week 6
158,net_export,-1e-10,jb,2021 week 6
159,net_export,-1e-10,jb,2021 week 6
160,net_export,-1e-10,jb,2021 week 6
161,net_export,-1e-10,jb,2021 week 6
162,net_export,-1e-10,jb,2021 week 6
163,net_export,-1e-10,jb,2021 week 6
164,net_export,-1e-10,jb,2021 week 6
165,net_export,-1e-10,jb,2021 week 6
166,net_export,-1e-10,jb,2021 week 6
167,net_export,-1e-10,jb,2021 week 6
168,net_export,-1e-10,jb,2021 week 6
1,charge,-1e-10,jb,2021 week 6
2,charge,-1e-10,jb,2021 week 6
3,charge,-1e-10,jb,2021 week 6
4,charge,-1e-10,jb,2021 week 6
5,charge,-1e-10,jb,2021 week 6
6,charge,-1e-10,jb,2021 week 6
7,charge,-1e-10,jb,2021 week 6
8,charge,-1e-10,jb,2021 week 6
9,charge,-1e-10,jb,2021 week 6
10,charge,-1e-10,jb,2021 week 6
11,charge,-1e-10,jb,2021 week 6
12,charge,-1e-10,jb,2021 week 6
13,charge,-1e-10,jb,2021 week 6
14,charge,-1e-10,jb,2021 week 6
15,charge,-1e-10,jb,2021 week 6
16,charge,-1e-10,jb,2021 week 6
17,charge,-1e-10,jb,2021 week 6
18,charge,-1e-10,jb,2021 week 6
19,charge,-1e-10,jb,2021 week 6
20,charge,-1e-10,jb,2021 week 6
21,charge,-1e-10,jb,2021 week 6
22,charge,-1e-10,jb,2021 week 6
23,charge,-1e-10,jb,2021 week 6
24,charge,-1e-10,jb,2021 week 6
25,charge,-1e-10,jb,2021 week 6
26,charge,-1e-10,jb,2021 week 6
27,charge,-1e-10,jb,2021 week 6
28,charge,-1e-10,jb,2021 week 6
29,charge,-1e-10,jb,2021 week 6
30,charge,-1e-10,jb,2021 week 6
31,charge,-1e-10,jb,2021 week 6
32,charge,-1e-10,jb,2021 week 6
33,charge,-1e-10,jb,2021 week 6
34,charge,-1e-10,jb,2021 week 6
35,charge,-1e-10,jb,2021 week 6
36,charge,-1e-10,jb,2021 week 6
37,charge,-1e-10,jb,2021 week 6
38,charge,-1e-10,jb,2021 week 6
39,charge,-1e-10,jb,2021 week 6
40,charge,-1e-10,jb,2021 week 6
41,charge,-1e-10,jb,2021 week 6
42,charge,-1e-10,jb,2021 week 6
43,charge,-1e-10,jb,2021 week 6
44,charge,-1e-10,jb,2021 week 6
45,charge,-1e-10,jb,2021 week 6
46,charge,-1e-10,jb,2021 week 6
47,charge,-1e-10,jb,2021 week 6
48,charge,-1e-10,jb,2021 week 6
49,charge,-1e-10,jb,2021 week 6
50,charge,-1e-10,jb,2021 week 6
51,charge,-1e-10,jb,2021 week 6
52,charge,-1e-10,jb,2021 week 6
53,charge,-1e-10,jb,2021 week 6
54,charge,-1e-10,jb,2021 week 6
55,charge,-1e-10,jb,2021 week 6
56,charge,-1e-10,jb,2021 week 6
57,charge,-1e-10,jb,2021 week 6
58,charge,-1e-10,jb,2021 week 6
59,charge,-1e-10,jb,2021 week 6
60,charge,-1e-10,jb,2021 week 6
61,charge,-1e-10,jb,2021 week 6
62,charge,-1e-10,jb,2021 week 6
63,charge,-1e-10,jb,2021 week 6
64,charge,-1e-10,jb,2021 week 6
65,charge,-1e-10,jb,2021 week 6
66,charge,-1e-10,jb,2021 week 6
67,charge,-1e-10,jb,2021 week 6
68,charge,-1e-10,jb,2021 week 6
69,charge,-1e-10,jb,2021 week 6
70,charge,-1e-10,jb,2021 week 6
71,charge,-1e-10,jb,2021 week 6
72,charge,-1e-10,jb,2021 week 6
73,charge,-1e-10,jb,2021 week 6
74,charge,-1e-10,jb,2021 week 6
75,charge,-1e-10,jb,2021 week 6
76,charge,-1e-10,jb,2021 week 6
77,charge,-1e-10,jb,2021 week 6
78,charge,-1e-10,jb,2021 week 6
79,charge,-1e-10,jb,2021 week 6
80,charge,-1e-10,jb,2021 week 6
81,charge,-1e-10,jb,2021 week 6
82,charge,-1e-10,jb,2021 week 6
83,charge,-1e-10,jb,2021 week 6
84,charge,-1e-10,jb,2021 week 6
85,charge,-1e-10,jb,2021 week 6
86,charge,-1e-10,jb,2021 week 6
87,charge,-1e-10,jb,2021 week 6
88,charge,-1e-10,jb,2021 week 6
89,charge,-1e-10,jb,2021 week 6
90,charge,-1e-10,jb,2021 week 6
91,charge,-1e-10,jb,2021 week 6
92,charge,-1e-10,jb,2021 week 6
93,charge,-1e-10,jb,2021 week 6
94,charge,-1e-10,jb,2021 week 6
95,charge,-1e-10,jb,2021 week 6
96,charge,-1e-10,jb,2021 week 6
97,charge,-1e-10,jb,2021 week 6
98,charge,-1e-10,jb,2021 week 6
99,charge,-1e-10,jb,2021 week 6
100,charge,-1e-10,jb,2021 week 6
101,charge,-1e-10,jb,2021 week 6
102,charge,-1e-10,jb,2021 week 6
103,charge,-1e-10,jb,2021 week 6
104,charge,-1e-10,jb,2021 week 6
105,charge,-1e-10,jb,2021 week 6
106,charge,-1e-10,jb,2021 week 6
107,charge,-1e-10,jb,2021 week 6
108,charge,-1e-10,jb,2021 week 6
109,charge,-1e-10,jb,2021 week 6
110,charge,-1e-10,jb,2021 week 6
111,charge,-1e-10,jb,2021 week 6
112,charge,-1e-10,jb,2021 week 6
113,charge,-1e-10,jb,2021 week 6
114,charge,-1e-10,jb,2021 week 6
115,charge,-1e-10,jb,2021 week 6
116,charge,-1e-10,jb,2021 week 6
117,charge,-1e-10,jb,2021 week 6
118,charge,-1e-10,jb,2021 week 6
119,charge,-1e-10,jb,2021 week 6
120,charge,-1e-10,jb,2021 week 6
121,charge,-1e-10,jb,2021 week 6
122,charge,-1e-10,jb,2021 week 6
123,charge,-1e-10,jb,2021 week 6
124,charge,-1e-10,jb,2021 week 6
125,charge,-1e-10,jb,2021 week 6
126,charge,-1e-10,jb,2021 week 6
127,charge,-1e-10,jb,2021 week 6
128,charge,-1e-10,jb,2021 week 6
129,charge,-1e-10,jb,2021 week 6
130,charge,-1e-10,jb,2021 week 6
131,charge,-1e-10,jb,2021 week 6
132,charge,-1e-10,jb,2021 week 6
133,charge,-1e-10,jb,2021 week 6
134,charge,-1e-10,jb,2021 week 6
135,charge,-1e-10,jb,2021 week 6
136,charge,-1e-10,jb,2021 week 6
137,charge,-1e-10,jb,2021 week 6
138,charge,-1e-10,jb,2021 week 6
139,charge,-1e-10,jb,2021 week 6
140,charge,-1e-10,jb,2021 week 6
141,charge,-1e-10,jb,2021 week 6
142,charge,-1e-10,jb,2021 week 6
143,charge,-1e-10,jb,2021 week 6
144,charge,-1e-10,jb,2021 week 6
145,charge,-1e-10,jb,2021 week 6
146,charge,-1e-10,jb,2021 week 6
147,charge,-1e-10,jb,2021 week 6
148,charge,-1e-10,jb,2021 week 6
149,charge,-1e-10,jb,2021 week 6
150,charge,-1e-10,jb,2021 week 6
151,charge,-1e-10,jb,2021 week 6
152,charge,-1e-10,jb,2021 week 6
153,charge,-1e-10,jb,2021 week 6
154,charge,-1e-10,jb,2021 week 6
155,charge,-1e-10,jb,2021 week 6
156,charge,-1e-10,jb,2021 week 6
157,charge,-1e-10,jb,2021 week 6
158,charge,-1e-10,jb,2021 week 6
159,charge,-1e-10,jb,2021 week 6
160,charge,-1e-10,jb,2021 week 6
161,charge,-1e-10,jb,2021 week 6
162,charge,-1e-10,jb,2021 week 6
163,charge,-1e-10,jb,2021 week 6
164,charge,-1e-10,jb,2021 week 6
165,charge,-1e-10,jb,2021 week 6
166,charge,-1e-10,jb,2021 week 6
167,charge,-1e-10,jb,2021 week 6
168,charge,-1e-10,jb,2021 week 6
1,nuclear,0.0,jb,2021 week 6
2,nuclear,0.0,jb,2021 week 6
3,nuclear,0.0,jb,2021 week 6
4,nuclear,0.0,jb,2021 week 6
5,nuclear,0.0,jb,2021 week 6
6,nuclear,0.0,jb,2021 week 6
7,nuclear,0.0,jb,2021 week 6
8,nuclear,0.0,jb,2021 week 6
9,nuclear,0.0,jb,2021 week 6
10,nuclear,0.0,jb,2021 week 6
11,nuclear,0.0,jb,2021 week 6
12,nuclear,0.0,jb,2021 week 6
13,nuclear,0.0,jb,2021 week 6
14,nuclear,0.0,jb,2021 week 6
15,nuclear,0.0,jb,2021 week 6
16,nuclear,0.0,jb,2021 week 6
17,nuclear,0.0,jb,2021 week 6
18,nuclear,0.0,jb,2021 week 6
19,nuclear,0.0,jb,2021 week 6
20,nuclear,0.0,jb,2021 week 6
21,nuclear,0.0,jb,2021 week 6
22,nuclear,0.0,jb,2021 week 6
23,nuclear,0.0,jb,2021 week 6
24,nuclear,0.0,jb,2021 week 6
25,nuclear,0.0,jb,2021 week 6
26,nuclear,0.0,jb,2021 week 6
27,nuclear,0.0,jb,2021 week 6
28,nuclear,0.0,jb,2021 week 6
29,nuclear,0.0,jb,2021 week 6
30,nuclear,0.0,jb,2021 week 6
31,nuclear,0.0,jb,2021 week 6
32,nuclear,0.0,jb,2021 week 6
33,nuclear,0.0,jb,2021 week 6
34,nuclear,0.0,jb,2021 week 6
35,nuclear,0.0,jb,2021 week 6
36,nuclear,0.0,jb,2021 week 6
37,nuclear,0.0,jb,2021 week 6
38,nuclear,0.0,jb,2021 week 6
39,nuclear,0.0,jb,2021 week 6
40,nuclear,0.0,jb,2021 week 6
41,nuclear,0.0,jb,2021 week 6
42,nuclear,0.0,jb,2021 week 6
43,nuclear,0.0,jb,2021 week 6
44,nuclear,0.0,jb,2021 week 6
45,nuclear,0.0,jb,2021 week 6
46,nuclear,0.0,jb,2021 week 6
47,nuclear,0.0,jb,2021 week 6
48,nuclear,0.0,jb,2021 week 6
49,nuclear,0.0,jb,2021 week 6
50,nuclear,0.0,jb,2021 week 6
51,nuclear,0.0,jb,2021 week 6
52,nuclear,0.0,jb,2021 week 6
53,nuclear,0.0,jb,2021 week 6
54,nuclear,0.0,jb,2021 week 6
55,nuclear,0.0,jb,2021 week 6
56,nuclear,0.0,jb,2021 week 6
57,nuclear,0.0,jb,2021 week 6
58,nuclear,0.0,jb,2021 week 6
59,nuclear,0.0,jb,2021 week 6
60,nuclear,0.0,jb,2021 week 6
61,nuclear,0.0,jb,2021 week 6
